id,status,added_files,total_changes,deleted_files,modified_files,build_correction_intervals,total_builds,success_builds,failed_builds,ci_latency,ci_result,closure_time,comment_time,reviews_number,first_response_time,total_jobs,success_jobs,failed_jobs,mention_number,review_time,participants_number,source_code_added_lines,source_code_removed_lines,test_code_added_lines,test_code_removed_lines,total_comments,general_comments,review_comments,effective_comments
4471,merged,2,22,0,20,774170.622,10,1,7,-741.917,1,0,0,14,0,30,24,3,0,1026712.637,1,995,49,0,0,0,0,0,0
4463,merged,18,47,2,27,515.582,20,5,15,2329392.93,1,0,2326409.626,39,2326279.465,60,60,0,0,2330313.184,1,1682,1107,0,0,4,0,4,0
4438,merged,0,2,0,2,0,6,0,6,-677.814,1,0,0,4,0,18,10,4,0,84.447,1,0,0,0,0,0,0,0,0
4435,merged,4,46,1,41,434682.456,11,2,8,521383.931,1,0,0,35,0,38,31,4,0,597660.633,1,749,251,0,0,0,0,0,0
4427,closed,0,2,0,2,608.063,3,1,2,137.104,1,236673.666,0,3,0,9,5,2,0,0,1,0,0,0,0,0,0,0,0
4424,merged,0,1,0,1,0,1,0,1,-63.535,1,0,0,1,0,3,1,1,0,4.552,1,0,0,0,0,0,0,0,0
4423,merged,417,439,0,22,0,7,0,7,-269.219,1,0,0,264,0,21,1,7,0,12.644,1,16073,49,227,0,0,0,0,0
3995,merged,5,14,0,9,0,1,0,1,-596604.876,1,0,148.876,4,148.876,3,0,1,0,332.946,1,388,68,0,0,1,0,1,0
5489,merged,4,16,4,8,0,1,0,1,-96.255,1,0,0,1,0,4,4,0,0,16.534,1,460,248,0,0,0,0,0,0
5470,merged,1,12,0,11,0,1,0,1,-172.663,1,0,0,1,0,4,4,0,0,35172.834,2,271,68,0,0,0,0,0,0
5469,closed,0,0,0,0,0,1,0,1,0.325,1,442.586,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0
5464,closed,33,59,0,26,0,2,0,2,-7136.109,1,462655.807,414274.236,7,414271.993,8,8,0,0,0,2,539,53,0,0,7,0,7,0
5439,merged,0,17,0,17,0,3,0,3,-164.045,1,0,0,4,0,12,12,0,0,530774.667,2,325,364,0,0,0,0,0,0
5409,closed,33,59,0,26,0,2,0,2,1786994.109,1,1794056.771,0,7,0,8,8,0,0,0,1,539,53,0,0,0,0,0,0
5400,merged,0,3,0,3,0,1,0,1,-143.425,1,0,0,1,0,4,4,0,0,318.722,2,3,3,0,0,0,0,0,0
5393,closed,1,21,2,18,0,10,0,10,1045.173,1,89706.606,0,15,0,46,13,12,0,0,1,179,23,0,0,0,0,0,0
5377,closed,31,49,0,18,0,2,0,2,-4542.6,1,78.036,0,5,0,8,2,2,0,0,1,180,23,0,0,0,0,0,0
5376,closed,31,49,0,18,0,2,0,2,-2848.187,1,41.829,0,5,0,8,2,2,0,0,1,180,23,0,0,0,0,0,0
5375,closed,0,0,0,0,0,1,0,1,0.218,1,110.236,0,3,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0
5372,merged,0,4,0,4,0,3,0,3,1117503.747,1,0,0,7,0,12,12,0,0,1122320.901,2,114,78,0,0,0,0,0,0
5366,closed,31,44,0,13,0,2,0,2,-36016.236,1,585792.808,0,4,0,9,2,3,0,0,1,172,13,0,0,0,0,0,0
5341,closed,0,0,0,0,0,1,0,1,0.142,1,690022.351,0,3,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0
5337,closed,31,43,0,12,0,1,0,1,-1231.21,1,3988.719,0,3,0,4,1,1,0,0,1,172,13,0,0,0,0,0,0
5321,merged,1,5,0,4,0,5,0,4,1026337.821,1,0,0,5,0,20,17,0,0,2235850.688,2,559,314,0,0,0,0,0,0
5296,closed,31,42,0,11,0,1,0,1,-862.594,1,1824356.999,0,2,0,4,4,0,0,0,1,103,11,0,0,0,0,0,0
5253,merged,0,6,0,6,0,3,0,3,1371867.338,1,0,0,3,0,12,12,0,0,1810036.596,2,68,2,0,0,0,0,0,0
5247,merged,2,18,1,15,0,11,0,11,-108.626,1,0,0,11,0,44,42,1,0,1550103.97,2,376,362,0,0,0,0,0,0
5234,closed,1,10,0,9,0,10,0,10,154481.956,1,159479.635,0,10,0,40,38,1,0,0,1,350,208,0,0,0,0,0,0
5222,merged,0,3,0,3,0,1,0,1,-115.692,1,0,0,1,0,4,4,0,0,424299.98,2,6,7,0,0,0,0,0,0
5218,merged,0,4,0,4,0,2,0,2,66938.579,1,0,67264.924,2,66429.374,8,8,0,1,68043.47,2,7,7,0,0,3,3,0,0
5216,closed,0,3,0,3,0,1,0,1,-309.962,1,6754.778,0,1,0,4,4,0,0,0,1,6,6,0,0,0,0,0,0
5190,closed,0,0,0,0,0,2,0,2,-1295363.052,1,16.64,0,1,0,24,11,13,0,0,1,0,0,0,0,0,0,0,0
5170,merged,4,21,0,17,0,5,0,5,2412460.483,1,0,0,4,0,20,20,0,0,2412508.032,2,540,11,0,0,0,0,0,0
5154,merged,0,1,0,1,0,2,0,1,-91489.197,1,0,0,3,0,8,4,0,0,2937384.797,1,4,1,0,0,0,0,0,0
5153,merged,0,1,0,1,0,1,0,0,,0,0,0,1,0,4,1,0,0,16.728,1,4,1,0,0,0,0,0,0
5145,merged,0,1,0,1,0,1,0,1,-727.225,1,0,0,1,0,4,4,0,0,14.042,1,21,28,0,0,0,0,0,0
5144,merged,0,5,0,5,0,11,0,11,-1406.0,1,0,0,12,0,78,65,9,0,12.469,1,385,154,0,0,0,0,0,0
5142,merged,0,1,0,1,0,20,0,20,7871.78,1,0,0,2,0,136,112,13,0,8887.314,1,21,28,0,0,0,0,0,0
5141,merged,0,2,0,2,0,1,0,1,-96.425,1,0,0,1,0,4,2,1,0,17.002,1,0,2,0,0,0,0,0,0
5140,merged,3,24,0,21,0,2,0,2,-34.013,1,0,0,6,0,8,6,1,0,16.082,1,474,32,0,0,0,0,0,0
5139,merged,0,1,0,1,0,1,0,1,-124.621,1,0,0,1,0,4,4,0,0,44.253,1,1,0,0,0,0,0,0,0
5078,merged,3,20,0,17,0,2,0,2,153.966,1,0,0,2,0,8,8,0,0,211.208,1,472,23,0,0,0,0,0,0
4981,merged,0,1,0,1,0,1,0,1,-16.512,1,0,0,1,0,4,4,0,0,6.334,1,0,0,0,0,0,0,0,0
4980,merged,0,1,0,1,0,1,0,1,-17.743,1,0,0,1,0,4,1,1,0,29.009,1,0,0,0,0,0,0,0,0
4979,merged,1,4,1,2,0,1,0,1,-393.847,1,0,0,1,0,4,4,0,0,40.708,1,0,0,0,0,0,0,0,0
4757,merged,0,4,0,4,0,3,0,3,-1420.678,1,0,0,3,0,9,9,0,0,98.64,1,399,46,0,0,0,0,0,0
4729,merged,0,2,0,2,0,2,0,2,75604.345,1,0,0,2,0,6,6,0,0,75815.08,1,10,44,0,0,0,0,0,0
4728,merged,0,7,2,5,0,5,0,5,804.393,1,0,0,5,0,15,15,0,0,832.296,1,146,168,0,0,0,0,0,0
4727,merged,2,7,0,5,0,1,0,1,-51.82,1,0,0,1,0,3,3,0,0,32.02,1,60,109,0,0,0,0,0,0
4726,closed,90,157,21,46,0,1,0,1,-33.235,1,33.607,0,119,0,3,3,0,0,0,1,5102,1379,0,0,0,0,0,0
4711,merged,33,36,0,3,0,4,0,4,-94.618,1,0,0,4,0,12,12,0,0,19.665,1,2204,3,0,0,0,0,0,0
4644,closed,1,15,0,14,0,7,0,7,-335.788,1,1659130.286,0,8,0,21,21,0,0,0,1,131,30,0,0,0,0,0,0
4602,merged,0,21,10,11,0,1,0,1,-89.282,1,0,0,1,0,3,3,0,0,97.899,1,220,504,0,0,0,0,0,0
4509,merged,2,9,0,7,0,7,0,7,1718734.551,1,0,1221384.889,10,1221384.889,21,21,0,0,1835562.282,1,175,24,0,0,1,0,1,0
4488,merged,2,5,0,3,0,1,0,1,-3901.017,1,0,0,1,0,3,3,0,0,430207.286,1,122,4,0,0,0,0,0,0
4480,merged,3,7,0,4,0,3,1,2,636.428,1,0,0,7,0,9,9,0,0,721.564,1,1,7,0,0,0,0,0,0
4479,merged,0,12,0,12,0,1,0,1,1831468.624,1,0,1834206.113,6,1834206.113,3,3,0,0,1834223.166,1,984,1022,0,0,1,1,0,0
4029,closed,1,79,1,77,0,1,0,1,-689484.242,1,4357.815,0,3,0,3,0,1,0,0,1,0,0,0,104,0,0,0,0
5111,merged,1,16,2,13,0,1,1,0,3714.38,0,0,0,1,0,1,1,0,0,4019.41,1,265,213,3,1,0,0,0,0
4967,merged,0,2,0,2,0,1,1,0,1676.158,0,0,0,2,0,1,1,0,0,1847.631,1,2,2,0,0,0,0,0,0
4746,merged,1,3,0,2,0,1,1,0,604161.834,0,0,0,3,0,3,3,0,0,688796.714,2,105,73,0,0,0,0,0,0
4731,merged,0,7,0,7,0,2,2,0,514171.006,0,0,0,2,0,6,6,0,0,514914.331,2,67,102,0,0,0,0,0,0
4720,merged,3,17,0,14,1040974.0260000001,9,2,7,1209027.677,1,0,0,9,0,27,24,1,0,1211711.265,2,245,177,4,1,0,0,0,0
4718,closed,0,4,0,4,513896.021,5,4,1,8113.438,1,1219204.698,0,6,0,15,15,0,0,0,3,39,0,0,0,0,0,0,0
4713,merged,0,4,0,4,1600.016,2,1,1,521011.926,1,0,0,2,0,6,6,0,0,521760.481,2,56,64,0,0,0,0,0,0
4712,merged,1,18,0,17,11020.797999999999,7,2,5,604074.742,1,0,0,9,0,21,15,2,0,1719270.307,2,325,151,4,4,0,0,0,0
4704,merged,0,4,0,4,0,1,1,0,13218.674,0,0,0,2,0,3,3,0,0,90467.96,2,31,9,0,0,0,0,0,0
4698,merged,1,13,0,12,396.533,4,3,1,10670.762,1,0,0,5,0,12,12,0,0,12400.832,2,311,267,5,5,0,0,0,0
4695,merged,1,10,0,9,513896.021,3,2,1,527791.172,1,0,0,3,0,9,9,0,0,529826.27,3,189,116,0,0,0,0,0,0
4694,merged,3,14,0,11,0,2,2,0,4703.921,0,0,0,2,0,6,6,0,0,5578.657,2,500,73,0,0,0,0,0,0
4687,merged,0,3,0,3,0,3,3,0,4339.674,0,0,0,3,0,9,9,0,0,509209.066,2,27,5,0,0,0,0,0,0
4685,merged,0,7,0,7,0,2,2,0,511909.715,0,0,0,7,0,6,6,0,0,512202.329,2,628,234,0,0,0,0,0,0
4684,merged,0,13,1,12,2464.051,4,2,2,694850.677,1,0,0,5,0,12,12,0,0,695054.735,2,110,117,0,0,0,0,0,0
4683,merged,0,3,0,3,0,1,1,0,2366.923,0,0,0,1,0,3,3,0,0,4201.512,2,46,17,0,0,0,0,0,0
4679,merged,0,5,0,5,0,1,1,0,525798.845,0,0,0,2,0,3,3,0,0,526195.026,2,71,49,0,0,0,0,0,0
4674,merged,0,7,0,7,504707.079,3,1,2,597567.025,1,0,0,2,0,9,9,0,0,597974.656,2,92,99,0,0,0,0,0,0
4671,merged,0,1,0,1,0,1,1,0,4279.488,0,0,0,1,0,3,3,0,0,5238.741,2,4,5,0,0,0,0,0,0
4666,merged,0,12,0,12,0,1,1,0,90336.603,0,0,0,1,0,3,3,0,0,90710.357,2,19,19,0,0,0,0,0,0
4665,merged,3,41,0,38,0,19,19,0,63912.519,0,0,0,9,0,57,57,0,0,29.133,1,1186,649,69,38,0,0,0,0
4653,merged,0,4,0,4,0,4,4,0,597307.761,0,0,0,3,0,12,12,0,0,597636.183,2,14,7,0,0,0,0,0,0
4643,merged,3,17,1,13,5209.332,20,15,5,1724601.945,1,0,0,23,0,60,60,0,0,1724803.223,2,494,117,0,0,0,0,0,0
4637,merged,0,14,0,14,501155.619,5,2,3,696366.999,1,0,0,6,0,15,9,2,0,697057.435,2,125,36,40,15,0,0,0,0
4632,merged,0,4,0,4,0,2,2,0,776872.849,0,0,0,2,0,6,6,0,0,777087.999,3,26,2,0,0,0,0,0,0
4621,merged,0,1,0,1,511151.989,20,10,10,95422.089,1,0,0,485,0,111,81,0,0,371.005,1,0,0,0,0,0,0,0,0
4620,merged,145,369,4,220,517147.963,20,7,13,-1402.064,1,0,0,482,0,120,84,0,0,42.062,1,25162,6232,5032,1069,0,0,0,0
4611,merged,0,5,0,5,268230.64,7,5,2,-10.665,1,0,0,7,0,21,21,0,0,165.761,1,7,6,0,0,0,0,0,0
4605,merged,0,19,0,19,88687.096,5,2,3,1215186.255,1,0,0,5,0,15,12,1,0,1217408.333,2,294,116,8,3,0,0,0,0
4603,merged,0,4,0,4,633.851,2,1,1,2603.151,1,0,0,2,0,8,3,3,0,3764.142,2,10,9,2,2,0,0,0,0
4598,merged,0,81,1,80,489727.52,6,1,5,510675.237,1,0,0,6,0,18,12,2,0,511172.433,1,594,1030,8,8,0,0,0,0
4595,merged,0,1,0,1,507.913,3,2,1,77023.617,1,0,0,3,0,9,9,0,0,77571.597,2,14,11,0,0,0,0,0,0
4593,merged,0,1,0,1,237.939,4,3,1,307.704,1,0,0,5,0,12,12,0,0,515.341,2,1,1,0,0,0,0,0,0
4590,merged,0,3,0,3,237.939,3,2,1,80901.569,1,0,0,3,0,9,9,0,0,81832.371,2,20,0,0,0,0,0,0,0
4589,merged,0,2,0,2,242.983,2,1,1,11649.923,1,0,0,3,0,6,6,0,0,12070.615,2,98,92,0,0,0,0,0,0
4588,merged,0,72,1,71,3338.62,12,8,4,506129.057,1,0,0,14,0,36,36,0,0,506387.086,1,364,461,0,0,0,0,0,0
4587,merged,3,40,0,37,0,5,5,0,-53.834,0,0,0,31,0,15,15,0,0,324.889,1,679,398,0,0,0,0,0,0
4586,merged,3,19,0,16,609995.398,15,7,8,2244002.975,1,0,0,27,0,45,45,0,0,2244511.738,2,748,502,22,21,0,0,0,0
4571,merged,0,6,0,6,0,3,3,0,25155.642,0,0,0,3,0,9,9,0,0,27009.5,3,52,0,0,0,0,0,0,0
4569,merged,0,3,0,3,0,1,1,0,-31.257,0,0,0,1,0,3,3,0,0,203.209,1,4,6,0,0,0,0,0,0
4566,merged,0,7,0,7,409.881,2,1,1,6741.005,1,0,0,2,0,6,6,0,0,6907.889,1,61,1,0,0,0,0,0,0
4563,merged,0,5,0,5,0,1,1,0,3554.844,0,0,0,1,0,3,3,0,0,3721.51,1,19,14,0,0,0,0,0,0
4562,merged,0,5,0,5,0,1,1,0,3571.867,0,0,0,1,0,3,3,0,0,4084.283,1,28,3,0,0,0,0,0,0
4559,merged,0,2,0,2,0,1,1,0,1351.407,0,0,0,1,0,3,3,0,0,3130.086,1,2,2,0,0,0,0,0,0
4552,merged,0,4,0,4,0,2,2,0,12999.812,0,0,13133.171,2,13133.171,6,6,0,0,13200.25,2,83,1,77,0,1,1,0,0
4533,merged,0,1,0,1,1496.876,6,2,4,3068.737,1,0,0,5,0,12,8,2,0,3848.243,1,0,0,0,0,0,0,0,0
4529,merged,0,11,0,11,83234.507,8,4,4,169903.782,1,0,0,9,0,26,18,4,0,170128.024,2,70,24,10,0,0,0,0,0
4528,merged,0,0,0,0,584410.983,12,8,4,781567.216,1,0,0,25,0,36,36,0,0,781771.55,2,0,0,0,0,0,0,0,0
4527,merged,0,3,0,3,0,5,5,0,163777.901,0,0,0,7,0,15,15,0,0,164066.138,2,17,12,0,0,0,0,0,0
4524,merged,0,3,0,3,0,1,1,0,5993.66,0,0,0,3,0,4,3,1,0,7594.754,2,16,4,0,0,0,0,0,0
4523,merged,0,2,0,2,0,1,0,1,4303.625,1,0,0,1,0,3,0,1,0,5753.475,2,4,3,0,0,0,0,0,0
4519,merged,0,8,0,8,342.951,2,1,1,2708.571,1,0,0,2,0,6,3,1,0,82158.102,3,71,38,0,0,0,0,0,0
4515,merged,0,3,0,3,234.481,10,9,1,4269.165,1,0,0,12,0,30,30,0,0,6300.48,2,13,7,0,0,0,0,0,0
4506,merged,0,2,0,2,234.481,6,5,1,82986.054,1,0,0,9,0,18,18,0,0,83213.654,2,24,6,0,0,0,0,0,0
4492,merged,0,5,0,5,0,1,1,0,5685.32,0,0,0,1,0,3,3,0,0,516764.115,2,27,26,0,0,0,0,0,0
4486,closed,1,8,0,7,0,1,1,0,431.757,0,871.774,0,120,0,3,3,0,0,0,2,146,37,0,0,0,0,0,0
4476,merged,0,7,0,7,0,4,4,0,170113.044,0,0,0,6,0,12,12,0,0,170420.825,2,73,8,0,0,0,0,0,0
4465,merged,1,8,0,7,0,5,5,0,600655.058,0,0,0,120,0,15,15,0,0,603993.172,2,146,37,0,0,0,0,0,0
4462,merged,0,9,0,9,95041.548,7,1,6,2844.198,1,0,0,9,0,21,21,0,0,4744.168,2,160,160,11,6,0,0,0,0
4461,merged,1,20,0,19,1181778.806,8,1,7,1206925.334,1,0,0,11,0,24,24,0,0,1209712.113,2,293,141,0,0,0,0,0,0
4460,merged,0,9,0,9,422542.442,5,3,2,518574.319,1,0,54.324,7,54.324,15,15,0,0,518859.683,2,148,106,0,0,1,1,0,0
4451,merged,2,15,0,13,845230.948,17,8,9,1980763.563,1,0,1905640.785,18,1905640.785,52,48,2,0,1981105.781,3,164,28,4,7,1,0,1,1
4450,merged,0,8,0,8,91023.874,5,3,2,601112.15,1,0,0,113,0,15,15,0,0,601899.851,2,51,50,0,0,0,0,0,0
4449,merged,0,2,0,2,1338.001,3,2,1,90380.435,1,0,0,3,0,11,6,3,0,90943.838,2,3,3,2,2,0,0,0,0
4444,merged,0,1,0,1,0,1,1,0,422781.989,0,0,0,107,0,3,3,0,0,1025111.622,2,1,1,0,0,0,0,0,0
4442,merged,0,3,0,3,0,1,1,0,2412.226,0,0,0,105,0,3,3,0,0,78427.739,2,7,4,0,0,0,0,0,0
4440,merged,0,1,0,1,542.959,2,1,1,1733.754,1,0,0,103,0,6,6,0,0,2089.492,2,13,5,0,0,0,0,0,0
4402,merged,4,30,0,26,3440477.549,14,2,12,3519173.939,1,0,0,100,0,42,18,8,0,3521701.296,3,1129,291,680,3,0,0,0,0
4390,merged,18,50,0,32,6043144.569,20,1,19,10287078.804,1,0,0,38,0,60,54,2,0,10287448.858,2,1017,379,0,0,0,0,0,0
4387,merged,0,10,0,10,310.331,2,1,1,8797.222,1,0,0,3,0,6,6,0,0,8990.207,1,53,100,31,1,0,0,0,0
4386,merged,0,1,0,1,0,1,0,1,1241.433,1,0,0,1,0,3,0,1,0,1367.109,1,11,24,0,0,0,0,0,0
4385,merged,0,3,0,3,0,1,0,1,-65.522,1,0,0,1,0,3,0,1,0,51.943,1,63,21,0,0,0,0,0,0
4369,merged,2,11,0,9,89599.57400000001,20,15,5,5358053.647,1,0,1919405.315,32,1919405.315,60,60,0,0,5359472.641,2,465,569,0,0,1,1,0,0
4362,merged,1,43,0,42,190692.271,14,7,7,1404737.525,1,0,0,83,0,42,42,0,0,1405580.53,2,780,196,0,0,0,0,0,0
4353,merged,0,18,0,18,0,2,2,0,94630.474,0,0,0,2,0,6,6,0,0,603514.202,2,166,86,0,0,0,0,0,0
4346,merged,0,2,0,2,0,1,1,0,433923.741,0,0,0,1,0,3,3,0,0,521161.507,2,46,7,0,0,0,0,0,0
4345,merged,1,5,0,4,951102.683,11,6,5,-78597.924,1,0,0,12,0,33,30,1,0,143.126,1,255,112,0,0,0,0,0,0
4332,merged,1,4,0,3,0,4,4,0,171813.696,0,0,0,5,0,12,12,0,0,172033.55,2,86,17,0,0,0,0,0,0
4331,merged,2,8,0,6,1311.8139999999999,6,2,4,780005.296,1,0,0,14,0,18,18,0,0,780233.246,2,251,30,0,0,0,0,0,0
4323,merged,1,7,0,6,421088.835,9,6,3,511462.214,1,0,0,10,0,27,27,0,0,511681.233,2,112,92,0,0,0,0,0,0
4321,merged,1,4,0,3,123.14,4,3,1,4412.927,1,0,0,4,0,12,12,0,0,4586.515,2,111,12,0,0,0,0,0,0
4318,merged,1,6,0,5,0,2,2,0,98662.989,0,0,0,8,0,6,6,0,0,519679.759,2,371,329,0,0,0,0,0,0
4313,merged,5,25,0,20,683664.8840000002,15,6,9,1285580.77,1,0,1284343.425,64,1284169.993,45,45,0,0,1285929.146,2,498,446,0,0,2,0,2,2
4303,merged,0,1,0,1,4068.908,9,2,7,314.093,1,0,0,15,0,27,9,6,0,371.375,2,4,4,0,0,0,0,0,0
4300,merged,0,1,0,1,0,1,0,1,-101.667,1,0,0,1,0,3,0,1,0,86.242,1,7,4,0,0,0,0,0,0
4295,merged,0,2,0,2,0,1,1,0,-299.803,0,0,0,1,0,3,3,0,0,52.698,1,8,4,0,0,0,0,0,0
4261,merged,1,5,0,4,1202740.357,7,1,6,1208921.76,1,0,0,6,0,21,15,2,0,1209128.446,2,124,14,0,0,0,0,0,0
4255,merged,0,23,0,23,0,9,0,9,2983.896,1,0,0,9,0,27,18,3,0,3365.636,1,534,270,279,55,0,0,0,0
4253,merged,1,6,1,4,4068.908,7,2,5,782730.192,1,0,0,13,0,21,9,4,0,783074.745,2,128,49,0,0,0,0,0,0
4252,merged,0,8,0,8,73700.231,3,2,1,87053.477,1,0,0,3,0,9,6,1,0,87525.707,2,177,51,80,5,0,0,0,0
4234,merged,4,15,0,11,0,10,0,10,4837613.993,1,0,0,11,0,30,24,2,0,4837688.569,2,289,111,0,0,0,0,0,0
4229,merged,0,1,0,1,0,1,1,0,5834.281,0,0,0,1,0,3,3,0,0,602539.559,2,13,14,0,0,0,0,0,0
4221,merged,1,4,0,3,1124802.414,4,2,2,2849847.758,1,0,0,43,0,12,9,1,0,2851181.911,3,108,77,0,0,0,0,0,0
4216,merged,1,2,0,1,77385.786,6,1,5,79036.326,1,0,0,7,0,18,18,0,0,79783.551,2,33,0,0,0,0,0,0,0
4190,merged,2,3,0,1,0,1,1,0,780871.41,0,0,0,1,0,3,3,0,0,1211105.01,2,66,0,0,0,0,0,0,0
4189,merged,3,103,1,99,1125005.432,9,1,8,2423683.101,1,0,0,10,0,27,15,4,0,2423838.008,3,684,958,0,0,0,0,0,0
4184,merged,0,8,0,8,0,2,0,2,434009.575,1,0,0,3,0,6,3,1,0,519163.435,2,30,28,0,0,0,0,0,0
4183,merged,2,12,0,10,0,5,0,5,-64.214,1,0,0,5,0,11,0,5,0,96.901,2,111,69,0,0,0,0,0,0
4182,merged,1,7,0,6,0,3,0,3,-412.629,1,0,0,3,0,8,0,3,0,983.767,2,41,53,0,0,0,0,0,0
4181,merged,0,4,0,4,0,1,0,1,8994.786,1,0,0,2,0,3,0,1,0,10113.367,2,8,7,0,0,0,0,0,0
4177,merged,2,59,0,57,1641138.102,11,2,9,1740203.374,1,0,0,12,0,33,33,0,0,1740368.973,3,3335,2186,48,50,0,0,0,0
4174,merged,0,9,0,9,681166.25,7,1,6,1373919.465,1,0,0,26,0,21,18,1,0,1374260.68,2,220,56,0,0,0,0,0,0
4172,closed,6,7,0,1,0,1,1,0,165295.249,0,1374037.98,0,1,0,3,3,0,0,0,1,1,5,0,0,0,0,0,0
4171,closed,1,7,0,6,0,3,0,3,86297.562,1,86691.087,0,3,0,8,0,3,0,0,1,41,53,0,0,0,0,0,0
4170,merged,7,17,0,10,0,5,0,5,-25.739,1,0,0,6,0,10,0,5,0,83673.987,2,966,503,0,0,0,0,0,0
4168,merged,0,37,0,37,0,14,0,12,1042700.034,1,0,0,16,0,34,6,10,0,1043568.92,2,2414,2687,1890,2185,0,0,0,0
4165,merged,0,4,0,4,0,2,0,2,434407.807,1,0,0,2,0,4,0,2,0,509342.192,2,27,24,0,0,0,0,0,0
4162,closed,2,12,0,10,0,5,0,5,520939.106,1,520985.96,0,5,0,11,0,5,0,0,1,111,69,0,0,0,0,0,0
4148,merged,0,4,0,4,0,3,0,3,1125097.993,1,0,0,3,0,7,0,3,0,1125282.912,2,42,30,0,0,0,0,0,0
4143,merged,0,7,0,7,612613.794,6,1,5,1901611.273,1,0,0,10,0,19,9,4,0,1901914.868,3,46,45,0,0,0,0,0,0
4142,closed,2,12,0,10,0,1,0,1,398.093,1,1436.109,0,16,0,2,0,1,0,0,1,230,65,0,0,0,0,0,0
4141,merged,9,13,0,4,0,4,0,4,182892.583,1,0,0,4,0,8,0,4,0,183429.264,2,3409,18,0,0,0,0,0,0
4137,merged,10,29,0,19,3541082.61,20,1,19,3540653.857,1,0,424173.636,49,424173.636,52,18,14,0,3541391.338,2,1414,887,418,412,1,1,0,0
4114,merged,1,8,0,7,0,7,0,7,1802249.035,1,0,0,7,0,14,0,7,0,1897887.098,2,175,73,0,0,0,0,0,0
4113,merged,2,10,0,8,0,3,0,3,516925.732,1,0,0,3,0,6,0,3,0,680547.702,2,170,618,0,0,0,0,0,0
4112,merged,0,4,0,4,0,2,0,2,-1164.984,1,0,0,4,0,4,0,2,0,14.688,1,321,559,0,0,0,0,0,0
4111,merged,4,21,2,15,0,7,0,7,2940805.216,1,0,2342032.293,9,2340093.703,15,0,7,0,2941014.515,2,305,410,2,0,6,0,6,6
4110,merged,61,109,0,48,0,16,0,16,-13155.304,1,0,0,23,0,32,0,16,0,6650.521,2,13412,1659,3828,671,0,0,0,0
4109,merged,0,6,0,6,0,2,0,2,-233.318,1,0,0,3,0,4,0,2,0,6.91,1,457,493,0,0,0,0,0,0
4108,merged,1,12,0,11,0,3,0,3,-173.995,1,0,0,3,0,6,0,3,0,222.914,1,1037,669,0,0,0,0,0,0
3951,merged,9,88,9,70,0,3,0,1,601233.755,1,0,0,70,0,9,0,1,0,1292547.843,4,4022,1832,35,9,0,0,0,0
5388,merged,0,1,0,1,0,1,0,0,,0,0,0,1,0,3,0,0,0,12.065,1,28,59,28,59,0,0,0,0
5387,merged,0,1,0,1,0,1,0,1,-34.209,1,0,0,1,0,3,1,1,0,5.511,1,0,20,0,20,0,0,0,0
5386,merged,0,3,0,3,0,2,0,2,-37.594,1,0,0,2,0,6,2,2,0,6.462,1,91,64,91,64,0,0,0,0
5385,merged,1,1,0,0,0,1,0,0,,0,0,0,1,0,3,1,0,0,5.879,1,3,0,3,0,0,0,0,0
5384,merged,0,5,0,5,0,1,0,1,-159.835,1,0,0,1,0,3,1,1,0,45.23,1,111,0,111,0,0,0,0,0
5383,merged,0,1,0,1,0,1,0,1,-48.089,1,0,0,1,0,3,1,1,0,10.265,1,1,1,1,1,0,0,0,0
5382,merged,0,1,0,1,0,1,0,1,-7.141,1,0,0,1,0,3,1,1,0,8.415,1,1,5,1,5,0,0,0,0
5381,merged,0,1,0,1,0,1,0,1,-219.415,1,0,0,1,0,3,1,1,0,137.613,1,9,1,9,1,0,0,0,0
5209,merged,1,6,0,5,0,1,0,1,-55.518,1,0,0,1,0,3,1,1,0,132.952,1,119,0,119,0,0,0,0,0
4788,merged,0,1,0,1,0,1,1,0,-8.031,0,0,0,1,0,3,3,0,0,7.746,1,2,2,2,2,0,0,0,0
4787,merged,0,1,0,1,0,1,1,0,-8.771,0,0,0,1,0,3,3,0,0,14.661,1,1,1,1,1,0,0,0,0
4786,merged,0,1,0,1,0,1,0,1,-18.97,1,0,0,1,0,3,3,0,0,6.625,1,1,1,1,1,0,0,0,0
4785,merged,0,1,0,1,0,1,0,1,-7.938,1,0,0,1,0,3,3,0,0,5.384,1,6,1,6,1,0,0,0,0
4783,merged,0,1,0,1,0,1,0,1,-7.773,1,0,0,1,0,3,0,1,0,9.341,1,2,2,2,2,0,0,0,0
4782,merged,0,3,0,3,0,1,0,1,-24.455,1,0,0,1,0,3,1,1,0,14.904,1,16,12,16,12,0,0,0,0
4781,merged,0,1,0,1,0,1,0,1,-10.943,1,0,0,1,0,3,0,1,0,8.588,1,3,7,3,7,0,0,0,0
4780,merged,0,2,0,2,0,2,0,2,129.12,1,0,0,2,0,6,2,2,0,152.232,1,6,6,6,6,0,0,0,0
4778,closed,0,11,2,9,0,2,0,2,114.201,1,31561766.754,0,2,0,6,6,0,0,0,1,12,795,12,795,0,0,0,0
4777,merged,1,9,0,8,0,1,0,1,-6427.984,1,0,0,1,0,3,3,0,0,10.739,1,453,36,453,36,0,0,0,0
